2025-11-12T02:13:25.709000,ENAUSDT,BUY,0.3143,6237.0,1960.2891000000002
2025-11-12T02:13:35.622000,MOCAUSDT,BUY,0.0403727,3347.0,135.1274269
2025-11-12T02:13:54.054000,ASTERUSDT,SELL,1.118,1008.0,1126.9440000000002
2025-11-12T02:14:26.204000,LSKUSDT,SELL,0.3251,335.0,108.9085
2025-11-12T02:14:26.570000,UNIUSDT,SELL,8.452,11.0,92.972
2025-11-12T02:14:28.261000,LSKUSDT,SELL,0.3249,742.0,241.07580000000002
2025-11-12T02:15:10.850000,PTBUSDT,BUY,0.0340401,48774.0,1660.2718373999999
2025-11-12T02:15:11.432000,DASHUSDT,SELL,70.06,53.365,3738.7519
2025-11-12T02:15:13.269000,TAKEUSDT,BUY,0.2747663,148.0,40.6654124
2025-11-12T02:15:15.301000,PTBUSDT,BUY,0.0341877,2598.0,88.8196446
2025-11-12T02:15:16.413000,PTBUSDT,BUY,0.03408,80.0,2.7264
2025-11-12T02:15:16.637000,ALLOUSDT,SELL,0.4546655,1115.0,506.9520325
2025-11-12T02:15:18.484000,TURTLEUSDT,BUY,0.1127,1923.0,216.72209999999998
2025-11-12T02:15:18.679000,ALLOUSDT,SELL,0.4555,370.0,168.535
2025-11-12T02:15:21.511000,ALLOUSDT,SELL,0.455397,1518.0,691.292646
2025-11-12T02:15:25.227000,EVAAUSDT,BUY,1.727,3.9,6.7353000000000005
2025-11-12T02:15:39.200000,ZECUSDT,SELL,470.49,0.031,14.58519
2025-11-12T02:15:41.048000,ZECUSDT,SELL,470.12,1.0,470.12
2025-11-12T02:15:41.645000,UNIUSDT,SELL,8.419,3.0,25.257
2025-11-12T02:15:43.513000,ALLOUSDT,BUY,0.4600171,903.0,415.3954413
2025-11-12T02:15:44.500000,ZECUSDT,SELL,469.87,1.051,493.83337
2025-11-12T02:15:45.315000,UNIUSDT,SELL,8.4179,692.0,5825.1867999999995
2025-11-12T02:15:47.570000,ZECUSDT,SELL,470.38,4.223,1986.41474
2025-11-12T02:15:50.089000,LSKUSDT,SELL,0.323612,496.0,160.511552
2025-11-12T02:15:52.566000,BASUSDT,SELL,0.00781,763.0,5.95903
2025-11-12T02:15:55.670000,CCUSDT,SELL,0.1269,1146.0,145.4274
2025-11-12T02:16:00.314000,ZECUSDT,SELL,469.62,1.721,808.2160200000001
2025-11-12T02:16:07.261000,PUMPUSDT,BUY,0.004109,599609.0,2463.793381
2025-11-12T02:16:11.338000,HIVEUSDT,BUY,0.1284561,457.0,58.70443769999999
2025-11-12T02:16:12.459000,42USDT,BUY,0.0812937,12019.0,977.0689802999999
